Time	UID	PID	%usr	%system	%guest	%wait	%CPU	CPU	minflt/s	majflt/s	VSZ	RSS	%MEM	kB_rd/s	kB_wr/s	kB_ccwr/s	iodelay	Command
18:14:27	1000	69579	173.00	11.00	0.00	0.00	184.00	1	1476.00	0.00	511984	223824	0.69	76292.00	111528.00	0.00	0	resource_usage_
18:14:28	1000	69579	187.00	11.00	0.00	1.00	198.00	1	1448.00	0.00	511984	229608	0.71	90796.00	120140.00	0.00	0	resource_usage_
18:14:29	1000	69579	172.00	12.00	0.00	0.00	184.00	1	7904.00	0.00	487408	195888	0.60	93708.00	92464.00	0.00	0	resource_usage_
18:14:30	1000	69579	191.00	8.00	0.00	0.00	199.00	1	7939.00	0.00	511984	227568	0.70	86540.00	128380.00	0.00	0	resource_usage_
18:14:31	1000	69579	187.00	14.00	0.00	0.00	201.00	2	0.00	0.00	471024	188780	0.58	79636.00	114504.00	0.00	0	resource_usage_
18:14:32	1000	69579	180.00	8.00	0.00	0.00	188.00	2	7756.00	0.00	511984	219668	0.68	71176.00	106008.00	0.00	0	resource_usage_
18:14:33	1000	69579	178.00	14.00	0.00	0.00	192.00	2	1941.00	0.00	511984	227588	0.70	83204.00	93476.00	0.00	0	resource_usage_
18:14:34	1000	69579	156.00	9.00	0.00	1.00	165.00	9	2.00	0.00	471024	188808	0.58	81000.00	106940.00	0.00	0	resource_usage_
18:14:35	1000	69579	120.00	9.00	0.00	0.00	129.00	7	0.00	0.00	471024	188808	0.58	104832.00	101988.00	0.00	0	resource_usage_
18:14:36	1000	69579	102.00	11.00	0.00	2.00	113.00	3	1797.00	0.00	487408	195936	0.60	81796.00	103260.00	0.00	0	resource_usage_
18:14:37	1000	69579	108.00	12.00	0.00	1.00	120.00	5	1756.00	0.00	487408	203064	0.62	99948.00	122744.00	0.00	0	resource_usage_
18:14:38	1000	69579	88.00	10.00	0.00	2.00	98.00	11	0.00	0.00	487408	203064	0.62	74404.00	78532.00	0.00	0	resource_usage_
18:14:39	1000	69579	111.00	8.00	0.00	0.00	119.00	4	0.00	0.00	487408	203064	0.62	94820.00	95496.00	0.00	0	resource_usage_
18:14:40	1000	69579	96.00	9.00	0.00	2.00	105.00	4	0.00	0.00	487408	203064	0.62	103936.00	102056.00	0.00	0	resource_usage_
18:14:41	1000	69579	94.00	9.00	0.00	0.00	103.00	10	0.00	0.00	487408	203064	0.62	87424.00	84244.00	0.00	0	resource_usage_
18:14:42	1000	69579	102.00	11.00	0.00	2.00	113.00	2	0.00	0.00	487408	203064	0.62	102780.00	118364.00	0.00	0	resource_usage_
18:14:43	1000	69579	92.00	11.00	0.00	1.00	103.00	7	371.00	0.00	487408	204576	0.63	82004.00	114116.00	0.00	0	resource_usage_
18:14:44	1000	69579	93.00	9.00	0.00	1.00	102.00	5	188.00	0.00	487408	205104	0.63	105612.00	112892.00	0.00	0	resource_usage_
18:14:45	1000	69579	134.00	19.00	0.00	0.00	153.00	6	1466.00	0.00	487408	210968	0.65	75980.00	67208.00	0.00	0	resource_usage_
18:14:46	1000	69579	186.00	12.00	0.00	0.00	198.00	6	4096.00	0.00	503792	227336	0.70	91964.00	124936.00	0.00	0	resource_usage_
18:14:47	1000	69579	191.00	13.00	0.00	0.00	204.00	6	0.00	0.00	479216	202888	0.62	95552.00	129476.00	0.00	0	resource_usage_
18:14:48	1000	69579	174.00	15.00	0.00	0.00	189.00	6	5309.00	0.00	503792	224272	0.69	78736.00	114000.00	0.00	0	resource_usage_
18:14:49	1000	69579	74.00	19.00	0.00	1.00	93.00	0	681.00	0.00	503792	226912	0.70	136628.00	98532.00	0.00	84	resource_usage_
18:14:50	1000	69579	66.00	12.00	0.00	2.00	78.00	1	0.00	0.00	503792	226912	0.70	116656.00	84384.00	0.00	89	resource_usage_
18:14:51	1000	69579	79.00	21.00	0.00	15.00	100.00	11	0.00	0.00	503792	226912	0.70	99936.00	65888.00	0.00	71	resource_usage_
18:14:52	1000	69579	75.00	20.00	0.00	6.00	95.00	2	0.00	0.00	503792	226912	0.70	103760.00	65880.00	0.00	79	resource_usage_
18:14:53	1000	69579	70.00	20.00	0.00	13.00	90.00	8	0.00	0.00	503792	226912	0.70	89180.00	55300.00	0.00	74	resource_usage_
18:14:54	1000	69579	77.00	18.00	0.00	5.00	95.00	6	177.00	0.00	503792	227620	0.70	115616.00	78152.00	0.00	80	resource_usage_
18:14:55	1000	69579	70.00	17.00	0.00	1.00	87.00	2	0.00	0.00	503792	227620	0.70	125728.00	93336.00	0.00	87	resource_usage_
18:14:56	1000	69579	76.00	12.00	0.00	2.00	88.00	10	1.00	0.00	503792	227624	0.70	124092.00	90852.00	0.00	87	resource_usage_
18:14:57	1000	69579	75.00	15.00	0.00	0.00	90.00	4	0.00	0.00	503792	227624	0.70	127772.00	93192.00	0.00	86	resource_usage_
18:14:58	1000	69579	63.00	14.00	0.00	3.00	77.00	11	0.00	0.00	503792	227624	0.70	103288.00	77552.00	0.00	87	resource_usage_
18:14:59	1000	69579	70.00	20.00	0.00	0.00	90.00	8	229.00	0.00	503792	228540	0.70	119016.00	87736.00	0.00	85	resource_usage_
18:15:00	1000	69579	82.00	21.00	0.00	1.00	103.00	2	2.00	0.00	503792	228548	0.70	145664.00	110768.00	0.00	84	resource_usage_
18:15:01	1000	69579	82.00	14.00	0.00	1.00	96.00	5	7.00	0.00	503792	228576	0.70	131136.00	99628.00	0.00	83	resource_usage_
18:15:02	1000	69579	68.00	15.00	0.00	2.00	83.00	4	2.00	0.00	503792	228584	0.70	114568.00	87736.00	0.00	85	resource_usage_
18:15:03	1000	69579	79.00	20.00	0.00	1.00	99.00	8	0.00	0.00	503792	228584	0.70	136464.00	103716.00	0.00	82	resource_usage_
18:15:04	1000	69579	87.00	15.00	0.00	1.00	102.00	5	0.00	0.00	503792	228584	0.70	136916.00	107580.00	0.00	81	resource_usage_
18:15:05	1000	69579	71.00	14.00	0.00	1.00	85.00	1	318.00	0.00	503792	229856	0.71	111752.00	86768.00	0.00	83	resource_usage_
18:15:06	1000	69579	79.00	17.00	0.00	2.00	96.00	10	0.00	0.00	503792	229856	0.71	122388.00	99980.00	0.00	80	resource_usage_
18:15:07	1000	69579	78.00	16.00	0.00	1.00	94.00	6	0.00	0.00	503792	229856	0.71	115904.00	89416.00	0.00	78	resource_usage_
18:15:08	1000	69579	66.00	20.00	0.00	1.00	86.00	6	0.00	0.00	503792	229856	0.71	54416.00	92548.00	0.00	77	resource_usage_
18:15:09	1000	69579	80.00	22.00	0.00	1.00	102.00	2	0.00	0.00	503792	229856	0.71	89948.00	93448.00	0.00	73	resource_usage_
18:15:10	1000	69579	88.00	19.00	0.00	2.00	107.00	6	0.00	0.00	503792	229856	0.71	98204.00	101656.00	0.00	72	resource_usage_
18:15:11	1000	69579	77.00	15.00	0.00	1.00	92.00	4	0.00	0.00	503792	229856	0.71	67616.00	81592.00	0.00	74	resource_usage_
18:15:12	1000	69579	90.00	21.00	0.00	1.00	111.00	7	0.00	0.00	503792	229856	0.71	86256.00	114940.00	0.00	70	resource_usage_
18:15:13	1000	69579	74.00	17.00	0.00	1.00	91.00	11	0.00	0.00	503792	229856	0.71	58752.00	75428.00	0.00	72	resource_usage_
18:15:14	1000	69579	92.00	16.00	0.00	1.00	108.00	6	0.00	0.00	503792	229856	0.71	76668.00	108788.00	0.00	70	resource_usage_
18:15:15	1000	69579	75.00	17.00	0.00	2.00	92.00	1	0.00	0.00	503792	229856	0.71	49832.00	82556.00	0.00	70	resource_usage_
18:15:16	1000	69579	89.00	21.00	0.00	1.00	110.00	2	0.00	0.00	503792	229856	0.71	74704.00	100280.00	0.00	67	resource_usage_
18:15:17	1000	69579	78.00	17.00	0.00	1.00	95.00	7	0.00	0.00	503792	229856	0.71	59552.00	90800.00	0.00	72	resource_usage_
18:15:18	1000	69579	84.00	23.00	0.00	1.00	107.00	8	0.00	0.00	503792	229856	0.71	58440.00	96504.00	0.00	66	resource_usage_
18:15:19	1000	69579	76.00	22.00	0.00	1.00	98.00	11	0.00	0.00	503792	229856	0.71	57720.00	74956.00	0.00	66	resource_usage_
18:15:20	1000	69579	76.00	17.00	0.00	1.00	93.00	8	208.00	0.00	503792	230688	0.71	131316.00	97616.00	0.00	88	resource_usage_
18:15:21	1000	69579	69.00	21.00	0.00	2.00	90.00	2	0.00	0.00	503792	230688	0.71	123176.00	92400.00	0.00	86	resource_usage_
18:15:22	1000	69579	62.00	16.00	0.00	1.00	78.00	7	0.00	0.00	503792	230688	0.71	101244.00	76112.00	0.00	89	resource_usage_
18:15:23	1000	69579	66.00	17.00	0.00	1.00	83.00	2	1.00	0.00	503792	230688	0.71	110740.00	86340.00	0.00	87	resource_usage_
18:15:24	1000	69579	76.00	16.00	0.00	0.00	92.00	10	0.00	0.00	503792	230692	0.71	128108.00	96592.00	0.00	88	resource_usage_
18:15:25	1000	69579	65.00	17.00	0.00	2.00	82.00	3	0.00	0.00	503792	230692	0.71	102708.00	86012.00	0.00	86	resource_usage_
18:15:26	1000	69579	73.00	15.00	0.00	1.00	88.00	9	0.00	0.00	503792	230692	0.71	121692.00	94536.00	0.00	88	resource_usage_
18:15:27	1000	69579	75.00	21.00	0.00	2.00	96.00	2	152.00	0.00	503792	231300	0.71	124360.00	97568.00	0.00	85	resource_usage_
18:15:28	1000	69579	79.00	11.00	0.00	1.00	90.00	1	0.00	0.00	503792	231300	0.71	119492.00	99660.00	0.00	87	resource_usage_
18:15:29	1000	69579	69.00	14.00	0.00	2.00	83.00	3	320.00	0.00	503792	232352	0.71	100996.00	84720.00	0.00	86	resource_usage_
18:15:30	1000	69579	73.00	16.00	0.00	1.00	89.00	5	1.00	0.00	503792	232584	0.72	114396.00	91476.00	0.00	86	resource_usage_
18:15:31	1000	69579	64.00	14.00	0.00	0.00	78.00	6	47.00	0.00	503792	232772	0.72	104896.00	88016.00	0.00	90	resource_usage_
18:15:32	1000	69579	70.00	15.00	0.00	2.00	85.00	6	41.00	0.00	503792	232936	0.72	105776.00	88796.00	0.00	82	resource_usage_
18:15:33	1000	69579	65.00	16.00	0.00	1.00	81.00	2	0.00	0.00	503792	232936	0.72	94168.00	79280.00	0.00	92	resource_usage_
18:15:34	1000	69579	62.00	21.00	0.00	1.00	83.00	6	342.00	0.00	503792	234304	0.72	93636.00	81716.00	0.00	87	resource_usage_
18:15:35	1000	69579	78.00	14.00	0.00	1.00	92.00	1	0.00	0.00	503792	234304	0.72	114276.00	99192.00	0.00	86	resource_usage_
18:15:36	1000	69579	67.00	18.00	0.00	0.00	85.00	3	0.00	0.00	503792	234304	0.72	101660.00	83376.00	0.00	87	resource_usage_
18:15:37	1000	69579	71.00	15.00	0.00	2.00	86.00	2	25.00	0.00	503792	234404	0.72	98728.00	90568.00	0.00	86	resource_usage_
18:15:38	1000	69579	61.00	15.00	0.00	1.00	76.00	8	0.00	0.00	503792	234404	0.72	79020.00	71012.00	0.00	86	resource_usage_
18:15:39	1000	69579	77.00	13.00	0.00	0.00	90.00	11	0.00	0.00	503792	234404	0.72	103320.00	96588.00	0.00	88	resource_usage_
18:15:40	1000	69579	68.00	16.00	0.00	1.00	84.00	2	0.00	0.00	503792	234404	0.72	102644.00	83392.00	0.00	86	resource_usage_
18:15:41	1000	69579	79.00	10.00	0.00	1.00	89.00	10	127.00	0.00	503792	234912	0.72	107640.00	97608.00	0.00	87	resource_usage_
18:15:42	1000	69579	62.00	12.00	0.00	2.00	74.00	6	0.00	0.00	503792	234912	0.72	78068.00	75468.00	0.00	87	resource_usage_
18:15:43	1000	69579	69.00	17.00	0.00	1.00	86.00	1	73.00	0.00	503792	235204	0.72	98832.00	85080.00	0.00	85	resource_usage_
18:15:44	1000	69579	80.00	11.00	0.00	1.00	91.00	9	0.00	0.00	503792	235204	0.72	99160.00	95568.00	0.00	87	resource_usage_
18:15:45	1000	69579	62.00	18.00	0.00	1.00	80.00	7	0.00	0.00	503792	235204	0.72	85700.00	74308.00	0.00	85	resource_usage_
18:15:46	1000	69579	77.00	15.00	0.00	1.00	92.00	3	1.00	0.00	503792	235208	0.72	97968.00	94544.00	0.00	86	resource_usage_
18:15:47	1000	69579	73.00	16.00	0.00	2.00	89.00	6	0.00	0.00	503792	235208	0.72	96668.00	97980.00	0.00	86	resource_usage_
18:15:48	1000	69579	68.00	22.00	0.00	1.00	90.00	7	0.00	0.00	503792	235208	0.72	108612.00	88932.00	0.00	85	resource_usage_
18:15:49	1000	69579	76.00	15.00	0.00	1.00	91.00	6	0.00	0.00	503792	235208	0.72	95140.00	95572.00	0.00	86	resource_usage_
18:15:50	1000	69579	60.00	17.00	0.00	1.00	77.00	4	0.00	0.00	503792	235208	0.72	69988.00	71368.00	0.00	86	resource_usage_
18:15:51	1000	69579	79.00	14.00	0.00	1.00	93.00	10	0.00	0.00	503792	235208	0.72	106580.00	98636.00	0.00	86	resource_usage_
