18:42:59	1000	74037	95,00	2,00	0,00	0,00	97,00	6	36755,00	0,00	479140	152832	0,47	24,00	76,00	0,00	0	resource_usage_
18:43:00	1000	74037	128,00	5,00	0,00	0,00	133,00	1	18227,00	0,00	487416	160452	0,49	440,00	41752,00	0,00	0	resource_usage_
18:43:01	1000	74037	131,00	3,00	0,00	0,00	134,00	1	7693,00	0,00	495596	166656	0,51	188,00	45960,00	0,00	0	resource_usage_
18:43:02	1000	74037	133,00	2,00	0,00	1,00	135,00	1	3682,00	0,00	503788	181512	0,56	188,00	47492,00	0,00	0	resource_usage_
18:43:03	1000	74037	218,00	8,00	0,00	0,00	226,00	1	5477,00	0,00	503788	178780	0,55	66552,00	88236,00	0,00	0	resource_usage_
18:43:04	1000	74037	215,00	7,00	0,00	0,00	222,00	1	1555,00	0,00	503788	185036	0,57	65596,00	78192,00	0,00	0	resource_usage_
18:43:05	1000	74037	143,00	5,00	0,00	1,00	148,00	1	5424,00	0,00	503788	182516	0,56	8636,00	47480,00	0,00	0	resource_usage_
18:43:06	1000	74037	130,00	2,00	0,00	0,00	132,00	1	773,00	0,00	479212	160972	0,50	6916,00	36992,00	0,00	0	resource_usage_
18:43:07	1000	74037	216,00	11,00	0,00	0,00	227,00	1	6112,00	0,00	503788	185524	0,57	92880,00	73812,00	0,00	0	resource_usage_
18:43:08	1000	74037	216,00	9,00	0,00	1,00	225,00	1	305,00	0,00	479212	162356	0,50	83284,00	71176,00	0,00	0	resource_usage_
18:43:09	1000	74037	185,00	8,00	0,00	0,00	193,00	1	6093,00	0,00	503788	186544	0,57	60504,00	61628,00	0,00	0	resource_usage_
18:43:10	1000	74037	134,00	3,00	0,00	1,00	137,00	1	60,00	0,00	479212	162360	0,50	11264,00	39048,00	0,00	0	resource_usage_
18:43:11	1000	74037	218,00	11,00	0,00	0,00	229,00	1	6112,00	0,00	503788	186912	0,57	90448,00	72740,00	0,00	0	resource_usage_
18:43:12	1000	74037	214,00	7,00	0,00	0,00	221,00	1	99,00	0,00	479212	162860	0,50	81364,00	70148,00	0,00	0	resource_usage_
18:43:13	1000	74037	189,00	8,00	0,00	1,00	197,00	1	6158,00	0,00	503788	187596	0,58	60496,00	61628,00	0,00	0	resource_usage_
18:43:14	1000	74037	136,00	5,00	0,00	0,00	141,00	1	0,00	0,00	479212	163148	0,50	14080,00	40036,00	0,00	0	resource_usage_
18:43:15	1000	74037	220,00	7,00	0,00	0,00	227,00	1	6112,00	0,00	503788	187436	0,58	93008,00	74784,00	0,00	0	resource_usage_
18:43:16	1000	74037	219,00	7,00	0,00	1,00	226,00	1	1,00	0,00	479212	162992	0,50	83156,00	70196,00	0,00	0	resource_usage_
18:43:17	1000	74037	177,00	13,00	0,00	0,00	190,00	1	6112,00	0,00	503788	187544	0,58	53236,00	58524,00	0,00	0	resource_usage_
18:43:18	1000	74037	145,00	3,00	0,00	0,00	148,00	1	0,00	0,00	479212	163096	0,50	20868,00	43132,00	0,00	0	resource_usage_
18:43:19	1000	74037	218,00	10,00	0,00	1,00	228,00	1	6112,00	0,00	503788	187384	0,58	91472,00	73824,00	0,00	0	resource_usage_
18:43:20	1000	74037	214,00	10,00	0,00	0,00	224,00	0	8,00	0,00	479212	162968	0,50	83152,00	69440,00	0,00	0	resource_usage_
18:43:21	1000	74037	178,00	9,00	0,00	0,00	187,00	0	6112,00	0,00	503788	187520	0,58	48036,00	55740,00	0,00	0	resource_usage_
18:43:22	1000	74037	137,00	3,00	0,00	0,00	140,00	0	0,00	0,00	479212	163072	0,50	12292,00	38268,00	0,00	0	resource_usage_
18:43:23	1000	74037	225,00	6,00	0,00	0,00	231,00	0	6104,00	0,00	503788	187360	0,58	88276,00	71932,00	0,00	0	resource_usage_
18:43:24	1000	74037	215,00	10,00	0,00	0,00	225,00	0	8,00	0,00	503788	187624	0,58	83076,00	70476,00	0,00	0	resource_usage_
18:43:25	1000	74037	177,00	12,00	0,00	0,00	189,00	0	3535,00	0,00	495596	177168	0,54	57460,00	51220,00	0,00	0	resource_usage_
18:43:26	1000	74037	125,00	2,00	0,00	0,00	127,00	0	2577,00	0,00	503788	187464	0,58	208,00	32152,00	0,00	0	resource_usage_
18:43:27	1000	74037	204,00	5,00	0,00	0,00	209,00	0	1933,00	0,00	487404	170672	0,52	78848,00	57656,00	0,00	0	resource_usage_
18:43:28	1000	74037	207,00	8,00	0,00	0,00	215,00	0	4179,00	0,00	503788	187568	0,58	81488,00	58184,00	0,00	0	resource_usage_
18:43:29	1000	74037	211,00	12,00	0,00	0,00	223,00	0	0,00	0,00	479212	163120	0,50	79908,00	66992,00	0,00	0	resource_usage_
18:43:30	1000	74037	125,00	4,00	0,00	0,00	129,00	0	6112,00	0,00	503788	187408	0,58	208,00	34168,00	0,00	0	resource_usage_
18:43:31	1000	74037	183,00	7,00	0,00	0,00	190,00	0	0,00	0,00	479212	162960	0,50	54656,00	56736,00	0,00	0	resource_usage_
18:43:32	1000	74037	219,00	11,00	0,00	0,00	230,00	0	6112,00	0,00	503788	187512	0,58	87124,00	72024,00	0,00	0	resource_usage_
18:43:33	1000	74037	219,00	7,00	0,00	0,00	226,00	0	0,00	0,00	479212	163064	0,50	83408,00	70420,00	0,00	0	resource_usage_
18:43:34	1000	74037	142,00	8,00	0,00	0,00	150,00	0	6112,00	0,00	503788	187616	0,58	15388,00	41504,00	0,00	0	resource_usage_
18:43:35	1000	74037	163,00	5,00	0,00	0,00	168,00	0	0,00	0,00	479212	163168	0,50	34944,00	48504,00	0,00	0	resource_usage_
18:43:36	1000	74037	224,00	7,00	0,00	0,00	231,00	0	6112,00	0,00	503788	187456	0,58	87508,00	72012,00	0,00	0	resource_usage_
