Time	UID	PID	%usr	%system	%guest	%wait	%CPU	CPU	minflt/s	majflt/s	VSZ	RSS	%MEM	kB_rd/s	kB_wr/s	kB_ccwr/s	iodelay	Command
18:41:56	1000	73804	96.00	4.00	0.00	0.00	100.00	2	21.00	0.00	673004	598188	1.84	10054.00	0.00	0.00	0	resource_usage_
18:41:57	1000	73804	96.00	4.00	0.00	0.00	100.00	2	16.00	0.00	673128	598300	1.84	9995.50	0.00	0.00	0	resource_usage_
18:41:58	1000	73804	96.00	4.00	0.00	0.00	100.00	2	12.00	0.00	673128	598300	1.84	9999.00	0.00	0.00	0	resource_usage_
18:41:59	1000	73804	96.00	4.00	0.00	0.00	100.00	2	22.00	0.00	673264	598300	1.84	10049.00	0.00	0.00	0	resource_usage_
18:42:00	1000	73804	95.00	5.00	0.00	0.00	100.00	2	15.00	0.00	673264	598300	1.84	9987.50	0.00	0.00	0	resource_usage_
18:42:01	1000	73804	98.00	2.00	0.00	0.00	100.00	2	8.00	0.00	673264	598300	1.84	9887.00	0.00	0.00	0	resource_usage_
18:42:02	1000	73804	93.00	7.00	0.00	0.00	100.00	8	26.00	0.00	673396	598560	1.84	10007.50	0.00	0.00	0	resource_usage_
18:42:03	1000	73804	93.00	3.00	0.00	0.00	96.00	8	6.00	0.00	673396	598560	1.84	9522.00	32768.00	0.00	4	resource_usage_
18:42:04	1000	73804	94.00	6.00	0.00	0.00	100.00	8	22.00	0.00	673524	598696	1.84	9906.00	0.00	0.00	0	resource_usage_
18:42:05	1000	73804	94.00	6.00	0.00	0.00	100.00	8	20.00	0.00	673660	598696	1.84	9830.00	0.00	0.00	0	resource_usage_
18:42:06	1000	73804	95.00	4.00	0.00	0.00	99.00	8	8.00	0.00	673660	598696	1.84	10079.00	0.00	0.00	0	resource_usage_
18:42:07	1000	73804	96.00	5.00	0.00	0.00	101.00	8	11.00	0.00	673660	598696	1.84	10156.50	0.00	0.00	0	resource_usage_
18:42:08	1000	73804	96.00	4.00	0.00	0.00	100.00	8	28.00	0.00	673792	598956	1.84	9850.00	0.00	0.00	0	resource_usage_
18:42:09	1000	73804	91.00	9.00	0.00	0.00	100.00	8	4.00	0.00	673792	598956	1.84	10082.00	0.00	0.00	0	resource_usage_
18:42:10	1000	73804	97.00	2.00	0.00	0.00	99.00	8	18.00	0.00	673928	598956	1.84	10156.00	0.00	0.00	0	resource_usage_
18:42:11	1000	73804	97.00	4.00	0.00	0.00	101.00	8	26.00	0.00	674056	599228	1.84	10110.50	0.00	0.00	0	resource_usage_
18:42:12	1000	73804	96.00	4.00	0.00	0.00	100.00	8	18.00	0.00	674052	599236	1.84	10152.00	0.00	0.00	0	resource_usage_
18:42:13	1000	73804	94.00	6.00	0.00	0.00	100.00	8	0.00	0.00	674052	599236	1.84	10034.50	0.00	0.00	0	resource_usage_
18:42:14	1000	73804	93.00	7.00	0.00	0.00	100.00	8	32.00	0.00	674184	599236	1.84	9698.50	0.00	0.00	0	resource_usage_
18:42:15	1000	73804	95.00	5.00	0.00	0.00	100.00	8	0.00	0.00	674184	599236	1.84	9731.50	0.00	0.00	0	resource_usage_
18:42:16	1000	73804	95.00	5.00	0.00	0.00	100.00	8	22.00	0.00	674320	599496	1.84	9661.50	0.00	0.00	0	resource_usage_
18:42:17	1000	73804	94.00	6.00	0.00	0.00	100.00	8	12.00	0.00	674320	599496	1.84	9683.50	0.00	0.00	0	resource_usage_
18:42:18	1000	73804	93.00	7.00	0.00	1.00	100.00	2	28.00	0.00	674456	599496	1.84	9922.00	0.00	0.00	0	resource_usage_
18:42:19	1000	73804	96.00	4.00	0.00	0.00	100.00	2	6.00	0.00	674456	599496	1.84	9988.50	0.00	0.00	0	resource_usage_
18:42:20	1000	73804	92.00	3.00	0.00	0.00	95.00	2	12.00	0.00	674456	599496	1.84	9636.50	32768.00	0.00	4	resource_usage_
18:42:21	1000	73804	95.00	5.00	0.00	0.00	100.00	2	31.00	0.00	674584	599756	1.84	10133.50	0.00	0.00	0	resource_usage_
18:42:22	1000	73804	94.00	7.00	0.00	0.00	101.00	2	0.00	0.00	674584	599756	1.84	10130.50	0.00	0.00	0	resource_usage_
18:42:23	1000	73804	95.00	4.00	0.00	0.00	99.00	2	24.00	0.00	674716	599756	1.84	10024.50	0.00	0.00	0	resource_usage_
18:42:24	1000	73804	94.00	6.00	0.00	0.00	100.00	2	8.00	0.00	674716	599756	1.84	10082.50	0.00	0.00	0	resource_usage_
18:42:25	1000	73804	94.00	7.00	0.00	0.00	101.00	2	22.00	0.00	674844	600016	1.85	10103.50	0.00	0.00	0	resource_usage_
18:42:26	1000	73804	94.00	5.00	0.00	0.00	99.00	2	10.00	0.00	674844	600016	1.85	10047.50	0.00	0.00	0	resource_usage_
18:42:27	1000	73804	95.00	6.00	0.00	0.00	101.00	2	20.00	0.00	674972	600144	1.85	9796.50	0.00	0.00	0	resource_usage_
18:42:28	1000	73804	96.00	3.00	0.00	0.00	99.00	2	14.00	0.00	674972	600144	1.85	9739.50	0.00	0.00	0	resource_usage_
18:42:29	1000	73804	93.00	7.00	0.00	0.00	100.00	2	20.00	0.00	675108	600144	1.85	9640.50	0.00	0.00	0	resource_usage_
18:42:30	1000	73804	96.00	4.00	0.00	0.00	100.00	2	20.00	0.00	675244	600404	1.85	9983.50	0.00	0.00	0	resource_usage_
18:42:31	1000	73804	95.00	6.00	0.00	0.00	101.00	2	17.00	0.00	675244	600404	1.85	10086.00	0.00	0.00	0	resource_usage_
18:42:32	1000	73804	94.00	5.00	0.00	0.00	99.00	2	10.00	0.00	675244	600404	1.85	9986.00	0.00	0.00	0	resource_usage_
18:42:33	1000	73804	96.00	4.00	0.00	0.00	100.00	2	20.00	0.00	675376	600404	1.85	9908.00	0.00	0.00	0	resource_usage_
18:42:34	1000	73804	97.00	2.00	0.00	0.00	99.00	2	6.00	0.00	675376	600404	1.85	9876.50	0.00	0.00	0	resource_usage_
18:42:35	1000	73804	96.00	5.00	0.00	1.00	101.00	2	22.00	0.00	675496	600676	1.85	9970.00	0.00	0.00	0	resource_usage_
18:42:36	1000	73804	91.00	5.00	0.00	0.00	96.00	2	10.00	0.00	675496	600676	1.85	9594.50	32768.00	0.00	4	resource_usage_
18:42:37	1000	73804	96.00	4.00	0.00	0.00	100.00	2	22.00	0.00	675632	600676	1.85	10018.00	0.00	0.00	0	resource_usage_
18:42:38	1000	73804	95.00	5.00	0.00	0.00	100.00	2	6.00	0.00	675632	600676	1.85	10042.50	0.00	0.00	0	resource_usage_
18:42:39	1000	73804	95.00	4.00	0.00	0.00	99.00	2	24.00	0.00	675768	600936	1.85	10054.00	0.00	0.00	0	resource_usage_
18:42:40	1000	73804	95.00	6.00	0.00	0.00	101.00	2	14.00	0.00	675768	600936	1.85	10052.00	0.00	0.00	0	resource_usage_
18:42:41	1000	73804	93.00	6.00	0.00	0.00	99.00	2	16.00	0.00	675896	601068	1.85	10052.50	0.00	0.00	0	resource_usage_
18:42:42	1000	73804	98.00	3.00	0.00	0.00	101.00	2	16.00	0.00	675896	601068	1.85	10057.50	0.00	0.00	0	resource_usage_
18:42:43	1000	73804	93.00	6.00	0.00	0.00	99.00	2	10.00	0.00	676024	601196	1.85	9982.50	0.00	0.00	0	resource_usage_
18:42:44	1000	73804	95.00	5.00	0.00	0.00	100.00	2	23.00	0.00	676024	601196	1.85	10022.50	0.00	0.00	0	resource_usage_
18:42:45	1000	73804	96.00	4.00	0.00	0.00	100.00	2	16.00	0.00	676156	601196	1.85	9705.50	0.00	0.00	0	resource_usage_
18:42:46	1000	73804	96.00	4.00	0.00	0.00	100.00	2	12.00	0.00	676156	601196	1.85	10074.50	0.00	0.00	0	resource_usage_
18:42:47	1000	73804	96.00	4.00	0.00	0.00	100.00	2	10.00	0.00	676156	601196	1.85	10024.50	0.00	0.00	0	resource_usage_
18:42:48	1000	73804	94.00	6.00	0.00	1.00	100.00	2	22.00	0.00	676284	601456	1.85	10030.00	0.00	0.00	0	resource_usage_
18:42:49	1000	73804	96.00	4.00	0.00	0.00	100.00	2	24.00	0.00	676412	601600	1.85	9995.50	0.00	0.00	0	resource_usage_
18:42:50	1000	73804	96.00	4.00	0.00	0.00	100.00	2	14.00	0.00	676412	601600	1.85	10029.00	0.00	0.00	0	resource_usage_
18:42:51	1000	73804	96.00	4.00	0.00	0.00	100.00	2	4.00	0.00	676412	601600	1.85	10013.50	0.00	0.00	0	resource_usage_
18:42:52	1000	73804	92.00	4.00	0.00	0.00	96.00	2	22.00	0.00	676540	601712	1.85	9536.50	32768.00	0.00	4	resource_usage_
18:42:53	1000	73804	97.00	3.00	0.00	0.00	100.00	2	23.00	0.00	676656	601836	1.85	10002.50	0.00	0.00	0	resource_usage_
18:42:54	1000	73804	94.00	5.00	0.00	0.00	99.00	2	14.00	0.00	676656	601836	1.85	10143.00	0.00	0.00	0	resource_usage_
18:42:55	1000	73804	95.00	6.00	0.00	0.00	101.00	2	12.00	0.00	676792	601836	1.85	10032.50	0.00	0.00	0	resource_usage_
18:42:56	1000	73804	94.00	5.00	0.00	0.00	99.00	2	16.00	0.00	676792	601836	1.85	10017.00	0.00	0.00	0	resource_usage_
18:42:57	1000	73804	94.00	6.00	0.00	0.00	100.00	2	16.00	0.00	676920	602100	1.85	10047.00	0.00	0.00	0	resource_usage_
18:42:58	1000	73804	94.00	7.00	0.00	0.00	101.00	2	14.00	0.00	676920	602100	1.85	10126.50	0.00	0.00	0	resource_usage_
