18:34:57	1000	72978	76,00	23,00	0,00	0,00	99,00	6	145502,00	0,00	661904	587044	1,81	0,00	4,00	0,00	0	resource_usage_
18:34:58	1000	72978	84,00	15,00	0,00	0,00	99,00	6	1169,00	0,00	666656	591796	1,82	0,00	0,00	0,00	0	resource_usage_
18:34:59	1000	72978	69,00	11,00	0,00	0,00	80,00	6	736,00	0,00	669560	594708	1,83	12,00	65536,00	0,00	21	resource_usage_
18:35:00	1000	72978	59,00	12,00	0,00	0,00	71,00	7	866,00	0,00	672992	598140	1,84	24,00	98304,00	0,00	28	resource_usage_
18:35:01	1000	72978	70,00	15,00	0,00	0,00	85,00	1	1126,00	0,00	677480	602628	1,85	28,00	143299,50	0,00	15	resource_usage_
18:35:02	1000	72978	71,00	13,00	0,00	1,00	84,00	3	941,00	0,00	681308	606324	1,86	28,00	118844,50	0,00	15	resource_usage_
18:35:03	1000	72978	66,00	16,00	0,00	0,00	82,00	7	1112,00	0,00	685796	610812	1,88	36,00	131072,00	0,00	18	resource_usage_
18:35:04	1000	72978	59,00	10,00	0,00	0,00	69,00	3	794,00	0,00	688964	613980	1,89	8,00	131072,00	0,00	27	resource_usage_
18:35:05	1000	72978	61,00	13,00	0,00	0,00	74,00	2	776,00	0,00	692000	617148	1,90	4,00	98304,00	0,00	27	resource_usage_
18:35:06	1000	72978	59,00	8,00	0,00	0,00	67,00	3	776,00	0,00	695168	620316	1,91	8,00	98304,00	0,00	30	resource_usage_
18:35:07	1000	72978	56,00	12,00	0,00	1,00	68,00	3	788,00	0,00	698204	623220	1,92	4,00	98304,00	0,00	38	resource_usage_
18:35:08	1000	72978	63,00	11,00	0,00	0,00	74,00	11	791,00	0,00	701372	626388	1,93	4,00	98304,00	0,00	26	resource_usage_
18:35:09	1000	72978	72,00	14,00	0,00	0,00	86,00	11	972,00	0,00	705336	630348	1,94	0,00	98304,00	0,00	14	resource_usage_
18:35:10	1000	72978	69,00	11,00	0,00	0,00	80,00	6	1027,00	0,00	709428	634572	1,95	16,00	131072,00	0,00	19	resource_usage_
18:35:11	1000	72978	60,00	11,00	0,00	0,00	71,00	4	819,00	0,00	712728	637740	1,96	8,00	131072,00	0,00	27	resource_usage_
18:35:12	1000	72978	60,00	14,00	0,00	0,00	74,00	3	767,00	0,00	715764	640908	1,97	12,00	65536,00	0,00	28	resource_usage_
18:35:13	1000	72978	57,00	8,00	0,00	0,00	65,00	5	786,00	0,00	718932	644076	1,98	16,00	131072,00	0,00	35	resource_usage_
18:35:14	1000	72978	56,00	11,00	0,00	0,00	67,00	5	804,00	0,00	722100	647244	1,99	8,00	98304,00	0,00	34	resource_usage_
18:35:15	1000	72978	64,00	10,00	0,00	0,00	74,00	1	843,00	0,00	725532	650676	2,00	4,00	98304,00	0,00	24	resource_usage_
18:35:16	1000	72978	61,00	17,00	0,00	0,00	78,00	3	953,00	0,00	729360	654372	2,01	8,00	131072,00	0,00	22	resource_usage_
18:35:17	1000	72978	66,00	18,00	0,00	1,00	84,00	3	1067,00	0,00	733584	658596	2,03	8,00	131072,00	0,00	17	resource_usage_
18:35:18	1000	72978	69,00	15,00	0,00	0,00	84,00	7	988,00	0,00	737544	662556	2,04	20,00	131072,00	0,00	14	resource_usage_
18:35:19	1000	72978	63,00	9,00	0,00	0,00	72,00	1	776,00	0,00	740580	665724	2,05	8,00	98304,00	0,00	22	resource_usage_
18:35:20	1000	72978	54,00	19,00	0,00	0,00	73,00	2	844,00	0,00	744012	669156	2,06	0,00	98304,00	0,00	34	resource_usage_
18:35:21	1000	72978	54,00	14,00	0,00	0,00	68,00	2	745,00	0,00	747048	672060	2,07	0,00	98304,00	0,00	32	resource_usage_
18:35:22	1000	72978	62,00	11,00	0,00	0,00	73,00	1	791,00	0,00	750216	675228	2,08	0,00	98304,00	0,00	27	resource_usage_
